qseqid	saccver	pident	length	qcovs	evalue	bitscore	stitle	source_file	organism	filepath
TENT5C_Homo_sapiens	XP_078630242.1	72.105	380	97	0.0	565	terminal nucleotidyltransferase 5A isoform X3 [Myxine glutinosa]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Myxine_glutinosa	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Myxine_glutinosa/Cyclostomata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_067962383.2	44.498	209	94	2.21e-45	166	terminal nucleotidyltransferase 5C [Myxine glutinosa]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Myxine_glutinosa	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Myxine_glutinosa/Cyclostomata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_067962383.2	50.370	135	94	3.77e-28	117	terminal nucleotidyltransferase 5C [Myxine glutinosa]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Myxine_glutinosa	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Myxine_glutinosa/Cyclostomata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_067962383.2	52.174	69	94	1.94e-15	78.6	terminal nucleotidyltransferase 5C [Myxine glutinosa]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Myxine_glutinosa	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Myxine_glutinosa/Cyclostomata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_067966877.1	62.466	373	96	2.31e-174	492	terminal nucleotidyltransferase 5A isoform X2 [Myxine glutinosa]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Myxine_glutinosa	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Myxine_glutinosa/Cyclostomata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_078630242.1	62.466	373	96	3.37e-174	492	terminal nucleotidyltransferase 5A isoform X3 [Myxine glutinosa]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Myxine_glutinosa	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Myxine_glutinosa/Cyclostomata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_067966876.1	62.466	373	96	5.92e-174	492	terminal nucleotidyltransferase 5C isoform X1 [Myxine glutinosa]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Myxine_glutinosa	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Myxine_glutinosa/Cyclostomata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_067962383.2	49.351	154	85	6.76e-43	159	terminal nucleotidyltransferase 5C [Myxine glutinosa]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Myxine_glutinosa	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Myxine_glutinosa/Cyclostomata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_067962383.2	41.481	135	85	2.15e-27	114	terminal nucleotidyltransferase 5C [Myxine glutinosa]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Myxine_glutinosa	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Myxine_glutinosa/Cyclostomata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_067962383.2	70.000	50	85	9.09e-15	76.6	terminal nucleotidyltransferase 5C [Myxine glutinosa]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Myxine_glutinosa	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Myxine_glutinosa/Cyclostomata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_078471579.1	77.322	366	83	0.0	584	terminal nucleotidyltransferase 5C-like [Lampetra planeri]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Lampetra_planeri	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Lampetra_planeri/Cyclostomata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_078471579.1	64.516	372	87	2.91e-169	481	terminal nucleotidyltransferase 5C-like [Lampetra planeri]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Lampetra_planeri	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Lampetra_planeri/Cyclostomata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_078471579.1	75.275	364	93	0.0	563	terminal nucleotidyltransferase 5C-like [Lampetra planeri]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Lampetra_planeri	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Lampetra_planeri/Cyclostomata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_078471579.1	64.754	366	94	1.10e-178	503	terminal nucleotidyltransferase 5C-like [Lampetra planeri]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Lampetra_planeri	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Lampetra_planeri/Cyclostomata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_061422765.1	77.322	366	83	0.0	584	terminal nucleotidyltransferase 5C-like [Lethenteron reissneri]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Lethenteron_reissneri	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Lethenteron_reissneri/Cyclostomata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_061422765.1	64.516	372	87	2.63e-169	481	terminal nucleotidyltransferase 5C-like [Lethenteron reissneri]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Lethenteron_reissneri	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Lethenteron_reissneri/Cyclostomata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_061422765.1	69.900	402	97	0.0	564	terminal nucleotidyltransferase 5C-like [Lethenteron reissneri]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Lethenteron_reissneri	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Lethenteron_reissneri/Cyclostomata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_061422765.1	64.754	366	94	9.88e-179	503	terminal nucleotidyltransferase 5C-like [Lethenteron reissneri]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Lethenteron_reissneri	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Lethenteron_reissneri/Cyclostomata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_032829540.1	77.322	366	83	0.0	583	terminal nucleotidyltransferase 5C-like [Petromyzon marinus]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Petromyzon_marinus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Petromyzon_marinus/Cyclostomata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_075911993.1	52.841	176	71	4.04e-48	177	uncharacterized protein LOC116938300 [Petromyzon marinus]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Petromyzon_marinus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Petromyzon_marinus/Cyclostomata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_075911993.1	68.182	88	71	7.33e-33	132	uncharacterized protein LOC116938300 [Petromyzon marinus]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Petromyzon_marinus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Petromyzon_marinus/Cyclostomata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_075911993.1	67.692	65	71	2.51e-20	95.1	uncharacterized protein LOC116938300 [Petromyzon marinus]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Petromyzon_marinus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Petromyzon_marinus/Cyclostomata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_032829540.1	65.205	365	85	7.64e-169	480	terminal nucleotidyltransferase 5C-like [Petromyzon marinus]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Petromyzon_marinus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Petromyzon_marinus/Cyclostomata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_075911993.1	50.857	175	69	1.07e-44	167	uncharacterized protein LOC116938300 [Petromyzon marinus]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Petromyzon_marinus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Petromyzon_marinus/Cyclostomata_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_075911993.1	67.442	86	69	1.15e-30	125	uncharacterized protein LOC116938300 [Petromyzon marinus]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Petromyzon_marinus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Petromyzon_marinus/Cyclostomata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_032829540.1	75.275	364	93	0.0	563	terminal nucleotidyltransferase 5C-like [Petromyzon marinus]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Petromyzon_marinus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Petromyzon_marinus/Cyclostomata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_075911993.1	52.020	198	86	2.26e-48	176	uncharacterized protein LOC116938300 [Petromyzon marinus]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Petromyzon_marinus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Petromyzon_marinus/Cyclostomata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_075911993.1	69.767	86	86	1.11e-32	130	uncharacterized protein LOC116938300 [Petromyzon marinus]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Petromyzon_marinus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Petromyzon_marinus/Cyclostomata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_075911993.1	65.625	64	86	2.78e-19	90.9	uncharacterized protein LOC116938300 [Petromyzon marinus]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Petromyzon_marinus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Petromyzon_marinus/Cyclostomata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_032829540.1	64.754	366	94	3.66e-178	503	terminal nucleotidyltransferase 5C-like [Petromyzon marinus]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Petromyzon_marinus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Petromyzon_marinus/Cyclostomata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_075911993.1	46.667	195	86	8.06e-46	169	uncharacterized protein LOC116938300 [Petromyzon marinus]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Petromyzon_marinus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Petromyzon_marinus/Cyclostomata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_075911993.1	67.059	85	86	1.54e-33	133	uncharacterized protein LOC116938300 [Petromyzon marinus]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Petromyzon_marinus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Petromyzon_marinus/Cyclostomata_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_075911993.1	54.286	70	86	1.40e-15	79.7	uncharacterized protein LOC116938300 [Petromyzon marinus]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Petromyzon_marinus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Petromyzon_marinus/Cyclostomata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_067841022.1	88.158	380	86	0.0	698	terminal nucleotidyltransferase 5A [Heptranchias perlo]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heptranchias_perlo	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heptranchias_perlo/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_067849052.1	76.053	380	86	0.0	598	terminal nucleotidyltransferase 5C [Heptranchias perlo]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heptranchias_perlo	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heptranchias_perlo/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_067852738.1	74.394	371	84	0.0	570	terminal nucleotidyltransferase 5A-like [Heptranchias perlo]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heptranchias_perlo	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heptranchias_perlo/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_067841022.1	67.546	379	88	0.0	530	terminal nucleotidyltransferase 5A [Heptranchias perlo]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heptranchias_perlo	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heptranchias_perlo/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_067849052.1	62.169	378	88	1.78e-172	488	terminal nucleotidyltransferase 5C [Heptranchias perlo]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heptranchias_perlo	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heptranchias_perlo/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_067852738.1	59.517	373	87	5.65e-162	462	terminal nucleotidyltransferase 5A-like [Heptranchias perlo]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heptranchias_perlo	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heptranchias_perlo/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_067849052.1	82.228	377	96	0.0	648	terminal nucleotidyltransferase 5C [Heptranchias perlo]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heptranchias_perlo	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heptranchias_perlo/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_067841022.1	72.335	394	100	0.0	592	terminal nucleotidyltransferase 5A [Heptranchias perlo]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heptranchias_perlo	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heptranchias_perlo/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_067852738.1	72.222	378	96	0.0	564	terminal nucleotidyltransferase 5A-like [Heptranchias perlo]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heptranchias_perlo	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heptranchias_perlo/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_067852738.1	67.188	384	99	0.0	536	terminal nucleotidyltransferase 5A-like [Heptranchias perlo]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heptranchias_perlo	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heptranchias_perlo/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_067841022.1	62.943	367	94	1.28e-171	484	terminal nucleotidyltransferase 5A [Heptranchias perlo]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heptranchias_perlo	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heptranchias_perlo/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_067849052.1	60.526	380	97	2.26e-171	484	terminal nucleotidyltransferase 5C [Heptranchias perlo]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heptranchias_perlo	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heptranchias_perlo/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_067882795.1	88.684	380	86	0.0	702	terminal nucleotidyltransferase 5A [Heterodontus francisci]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heterodontus_francisci	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heterodontus_francisci/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_067896845.1	75.789	380	86	0.0	599	terminal nucleotidyltransferase 5C [Heterodontus francisci]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heterodontus_francisci	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heterodontus_francisci/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_067904101.1	73.713	369	83	0.0	562	terminal nucleotidyltransferase 5C-like [Heterodontus francisci]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heterodontus_francisci	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heterodontus_francisci/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_067882795.1	68.338	379	88	0.0	537	terminal nucleotidyltransferase 5A [Heterodontus francisci]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heterodontus_francisci	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heterodontus_francisci/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_067896845.1	62.434	378	88	1.97e-172	488	terminal nucleotidyltransferase 5C [Heterodontus francisci]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heterodontus_francisci	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heterodontus_francisci/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_067904101.1	58.289	374	87	6.33e-160	456	terminal nucleotidyltransferase 5C-like [Heterodontus francisci]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heterodontus_francisci	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heterodontus_francisci/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_067896845.1	82.228	377	96	0.0	648	terminal nucleotidyltransferase 5C [Heterodontus francisci]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heterodontus_francisci	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heterodontus_francisci/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_067882795.1	72.843	394	100	0.0	595	terminal nucleotidyltransferase 5A [Heterodontus francisci]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heterodontus_francisci	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heterodontus_francisci/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_067904101.1	72.105	380	97	0.0	561	terminal nucleotidyltransferase 5C-like [Heterodontus francisci]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heterodontus_francisci	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heterodontus_francisci/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_067904101.1	66.927	384	99	0.0	534	terminal nucleotidyltransferase 5C-like [Heterodontus francisci]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heterodontus_francisci	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heterodontus_francisci/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_067882795.1	62.943	367	94	2.80e-172	486	terminal nucleotidyltransferase 5A [Heterodontus francisci]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heterodontus_francisci	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heterodontus_francisci/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_067896845.1	60.263	380	97	1.04e-170	482	terminal nucleotidyltransferase 5C [Heterodontus francisci]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Heterodontus_francisci	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Heterodontus_francisci/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_048387395.1	88.684	380	86	0.0	702	terminal nucleotidyltransferase 5A [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_048397321.1	75.789	380	86	0.0	593	terminal nucleotidyltransferase 5C [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_048400967.1	73.713	369	83	0.0	559	terminal nucleotidyltransferase 5C-like isoform X2 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_048400968.1	73.713	369	83	0.0	558	terminal nucleotidyltransferase 5C-like isoform X3 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_048400969.1	73.713	369	83	0.0	558	terminal nucleotidyltransferase 5C-like isoform X4 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_048400966.1	73.713	369	83	0.0	558	terminal nucleotidyltransferase 5C-like isoform X1 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_048400971.1	73.713	369	83	0.0	558	terminal nucleotidyltransferase 5C-like isoform X5 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_048387395.1	68.074	379	88	0.0	533	terminal nucleotidyltransferase 5A [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_048397321.1	62.434	378	88	1.33e-170	483	terminal nucleotidyltransferase 5C [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_048400971.1	58.289	374	87	1.21e-160	459	terminal nucleotidyltransferase 5C-like isoform X5 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_048400969.1	58.289	374	87	1.47e-160	459	terminal nucleotidyltransferase 5C-like isoform X4 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_048400967.1	58.289	374	87	1.49e-160	459	terminal nucleotidyltransferase 5C-like isoform X2 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_048400968.1	58.289	374	87	1.71e-160	459	terminal nucleotidyltransferase 5C-like isoform X3 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_048400966.1	58.289	374	87	1.72e-160	459	terminal nucleotidyltransferase 5C-like isoform X1 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_048397321.1	81.963	377	96	0.0	644	terminal nucleotidyltransferase 5C [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_048387395.1	72.843	394	100	0.0	594	terminal nucleotidyltransferase 5A [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
