qseqid	saccver	pident	length	qcovs	evalue	bitscore	stitle	source_file	organism	filepath
TENT5D_Homo_sapiens	XP_072361243.1	66.667	384	99	0	535	terminal nucleotidyltransferase 5C-like isoform X1 [Scyliorhinus torazame]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Scyliorhinus_torazame	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Scyliorhinus_torazame/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_072361244.1	66.667	384	99	0	535	terminal nucleotidyltransferase 5C-like isoform X2 [Scyliorhinus torazame]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Scyliorhinus_torazame	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Scyliorhinus_torazame/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_048387395.1	88.684	380	86	0	702	terminal nucleotidyltransferase 5A [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_048397321.1	75.789	380	86	0	593	terminal nucleotidyltransferase 5C [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_048400967.1	73.713	369	83	0	559	terminal nucleotidyltransferase 5C-like isoform X2 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_048400968.1	73.713	369	83	0	558	terminal nucleotidyltransferase 5C-like isoform X3 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_048400969.1	73.713	369	83	0	558	terminal nucleotidyltransferase 5C-like isoform X4 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_048400966.1	73.713	369	83	0	558	terminal nucleotidyltransferase 5C-like isoform X1 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_048400971.1	73.713	369	83	0	558	terminal nucleotidyltransferase 5C-like isoform X5 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_048387395.1	68.074	379	88	0	533	terminal nucleotidyltransferase 5A [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_048397321.1	81.963	377	96	0	644	terminal nucleotidyltransferase 5C [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_048387395.1	72.843	394	100	0	594	terminal nucleotidyltransferase 5A [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_048400967.1	72.487	378	96	0	564	terminal nucleotidyltransferase 5C-like isoform X2 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_048400968.1	72.487	378	96	0	564	terminal nucleotidyltransferase 5C-like isoform X3 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_048400969.1	72.487	378	96	0	564	terminal nucleotidyltransferase 5C-like isoform X4 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_048400966.1	72.487	378	96	0	563	terminal nucleotidyltransferase 5C-like isoform X1 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_048400971.1	72.487	378	96	0	563	terminal nucleotidyltransferase 5C-like isoform X5 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_048400967.1	67.188	384	99	0	538	terminal nucleotidyltransferase 5C-like isoform X2 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_048400969.1	66.839	386	99	0	538	terminal nucleotidyltransferase 5C-like isoform X4 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_048400966.1	66.839	386	99	0	538	terminal nucleotidyltransferase 5C-like isoform X1 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_048400971.1	66.839	386	99	0	538	terminal nucleotidyltransferase 5C-like isoform X5 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_048400968.1	67.188	384	99	0	538	terminal nucleotidyltransferase 5C-like isoform X3 [Stegostoma tigrinum]	Chondrichthyes_TENT5A-B-C-D.txt	Chondrichthyes_Stegostoma_tigrinum	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Chondrichthyes_Stegostoma_tigrinum/Chondrichthyes_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_078471579.1	77.322	366	83	0	584	terminal nucleotidyltransferase 5C-like [Lampetra planeri]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Lampetra_planeri	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Lampetra_planeri/Cyclostomata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_078471579.1	75.275	364	93	0	563	terminal nucleotidyltransferase 5C-like [Lampetra planeri]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Lampetra_planeri	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Lampetra_planeri/Cyclostomata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_061422765.1	77.322	366	83	0	584	terminal nucleotidyltransferase 5C-like [Lethenteron reissneri]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Lethenteron_reissneri	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Lethenteron_reissneri/Cyclostomata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_061422765.1	69.9	402	97	0	564	terminal nucleotidyltransferase 5C-like [Lethenteron reissneri]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Lethenteron_reissneri	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Lethenteron_reissneri/Cyclostomata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_067966876.1	76.316	380	86	0	597	terminal nucleotidyltransferase 5C isoform X1 [Myxine glutinosa]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Myxine_glutinosa	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Myxine_glutinosa/Cyclostomata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_078630242.1	76.316	380	86	0	597	terminal nucleotidyltransferase 5A isoform X3 [Myxine glutinosa]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Myxine_glutinosa	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Myxine_glutinosa/Cyclostomata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_067966877.1	76.316	380	86	0	596	terminal nucleotidyltransferase 5A isoform X2 [Myxine glutinosa]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Myxine_glutinosa	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Myxine_glutinosa/Cyclostomata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_067966876.1	72.105	380	97	0	565	terminal nucleotidyltransferase 5C isoform X1 [Myxine glutinosa]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Myxine_glutinosa	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Myxine_glutinosa/Cyclostomata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_067966877.1	72.105	380	97	0	565	terminal nucleotidyltransferase 5A isoform X2 [Myxine glutinosa]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Myxine_glutinosa	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Myxine_glutinosa/Cyclostomata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_078630242.1	72.105	380	97	0	565	terminal nucleotidyltransferase 5A isoform X3 [Myxine glutinosa]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Myxine_glutinosa	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Myxine_glutinosa/Cyclostomata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_032829540.1	77.322	366	83	0	583	terminal nucleotidyltransferase 5C-like [Petromyzon marinus]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Petromyzon_marinus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Petromyzon_marinus/Cyclostomata_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_032829540.1	75.275	364	93	0	563	terminal nucleotidyltransferase 5C-like [Petromyzon marinus]	Cyclostomata_TENT5A-B-C-D.txt	Cyclostomata_Petromyzon_marinus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Cyclostomata_Petromyzon_marinus/Cyclostomata_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_033872791.3	84.223	412	93	0	723	terminal nucleotidyltransferase 5A [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_058880590.1	88.312	385	87	0	717	terminal nucleotidyltransferase 5A-like [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_058853527.1	76.579	380	86	0	609	terminal nucleotidyltransferase 5A-like [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_058855628.1	76.579	380	86	0	609	terminal nucleotidyltransferase 5A-like [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_033864625.1	71.316	380	86	0	561	terminal nucleotidyltransferase 5C-like [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_058885092.1	71.053	380	86	0	561	terminal nucleotidyltransferase 5C-like isoform X1 [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_033866648.1	71.053	380	86	0	560	terminal nucleotidyltransferase 5C-like isoform X2 [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_058853527.1	68.325	382	89	0	542	terminal nucleotidyltransferase 5A-like [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_058855628.1	67.801	382	89	0	541	terminal nucleotidyltransferase 5A-like [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_033872791.3	65.013	383	89	0	525	terminal nucleotidyltransferase 5A [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_058880590.1	63.351	382	89	0	511	terminal nucleotidyltransferase 5A-like [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_058885092.1	78.534	382	98	0	627	terminal nucleotidyltransferase 5C-like isoform X1 [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_033866648.1	78.534	382	98	0	626	terminal nucleotidyltransferase 5C-like isoform X2 [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_033864625.1	78.272	382	98	0	626	terminal nucleotidyltransferase 5C-like [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_033872791.3	71.501	393	100	0	585	terminal nucleotidyltransferase 5A [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_058880590.1	71.391	381	97	0	566	terminal nucleotidyltransferase 5A-like [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_058853527.1	71.728	382	97	0	563	terminal nucleotidyltransferase 5A-like [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_058855628.1	71.204	382	97	0	561	terminal nucleotidyltransferase 5A-like [Acipenser ruthenus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Acipenser_ruthenus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Acipenser_ruthenus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_008120091.2	91.361	382	86	0	726	terminal nucleotidyltransferase 5A [Anolis carolinensis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Anolis_carolinensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Anolis_carolinensis/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_008118874.1	77.023	383	86	0	602	terminal nucleotidyltransferase 5B [Anolis carolinensis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Anolis_carolinensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Anolis_carolinensis/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_062819994.1	67.925	371	84	0	536	terminal nucleotidyltransferase 5D [Anolis carolinensis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Anolis_carolinensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Anolis_carolinensis/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_008118874.1	71.391	381	89	0	551	terminal nucleotidyltransferase 5B [Anolis carolinensis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Anolis_carolinensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Anolis_carolinensis/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_008120091.2	67.273	385	89	0	530	terminal nucleotidyltransferase 5A [Anolis carolinensis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Anolis_carolinensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Anolis_carolinensis/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_008120091.2	72.368	380	96	0	566	terminal nucleotidyltransferase 5A [Anolis carolinensis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Anolis_carolinensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Anolis_carolinensis/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_008118874.1	74.211	380	97	0	565	terminal nucleotidyltransferase 5B [Anolis carolinensis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Anolis_carolinensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Anolis_carolinensis/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_062819994.1	67.876	386	98	0	546	terminal nucleotidyltransferase 5D [Anolis carolinensis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Anolis_carolinensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Anolis_carolinensis/Euteleostomi_TENT5A-B-C-D.txt
TENT5D_Homo_sapiens	XP_062819994.1	67.7	387	99	0	550	terminal nucleotidyltransferase 5D [Anolis carolinensis]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Anolis_carolinensis	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Anolis_carolinensis/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_015140113.2	92.02	401	90	0	754	terminal nucleotidyltransferase 5A isoform X1 [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_015140115.2	92.02	401	90	0	753	terminal nucleotidyltransferase 5A isoform X2 [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_001026256.1	91.771	401	90	0	751	terminal nucleotidyltransferase 5A [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_040546047.1	78.421	380	86	0	626	terminal nucleotidyltransferase 5B [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	NP_001007973.1	71.391	381	86	0	561	terminal nucleotidyltransferase 5C [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5A_Homo_sapiens	XP_040526195.1	70.3	367	83	0	545	terminal nucleotidyltransferase 5C-like [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_040546047.1	70.052	384	89	0	561	terminal nucleotidyltransferase 5B [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_015140113.2	63.232	427	99	0	537	terminal nucleotidyltransferase 5A isoform X1 [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	NP_001026256.1	64.938	405	94	0	535	terminal nucleotidyltransferase 5A [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5B_Homo_sapiens	XP_015140115.2	64.938	405	94	0	535	terminal nucleotidyltransferase 5A isoform X2 [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	NP_001007973.1	89.258	391	100	0	723	terminal nucleotidyltransferase 5C [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_015140113.2	73.158	380	96	0	582	terminal nucleotidyltransferase 5A isoform X1 [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
TENT5C_Homo_sapiens	XP_015140115.2	73.158	380	96	0	581	terminal nucleotidyltransferase 5A isoform X2 [Gallus gallus]	Euteleostomi_TENT5A-B-C-D.txt	Euteleostomi_Gallus_gallus	/rna/liha/phylogenomics_practice/TENT/TENT5/Blast/Results/Euteleostomi_Gallus_gallus/Euteleostomi_TENT5A-B-C-D.txt
