XP_019642228.1	XP_011516771.1	1.92e-16	85.5	29.630	243	48	hemicentin-2 isoform X6 [Homo sapiens]
XP_019645899.1	NP_060024.2	9.62e-101	364	30.585	837	33	protein mono-ADP-ribosyltransferase PARP14 [Homo sapiens]
XP_019848826.1	NP_115883.2	1.05e-26	114	50.000	88	6	zinc finger CCCH domain-containing protein 8 [Homo sapiens]
XP_019850310.1	NP_001401103.1	3.50e-35	151	20.466	987	36	inositol 1,4,5-trisphosphate-gated calcium channel ITPR2 isoform 2 [Homo sapiens]
XP_019853923.1	XP_047299990.1	0.15	36.2	30.233	86	12	glycophorin-C isoform X1 [Homo sapiens]
XP_019854349.1	XP_016883212.1	7.5	33.9	35.000	60	3	5'-3' exoribonuclease 2 isoform X2 [Homo sapiens]
XP_019854350.1	XP_016883212.1	7.5	33.9	35.000	60	3	5'-3' exoribonuclease 2 isoform X2 [Homo sapiens]
XP_019854351.1	XP_016883212.1	7.4	33.9	35.000	60	3	5'-3' exoribonuclease 2 isoform X2 [Homo sapiens]
XP_019856491.1	XP_047293180.1	5.65e-49	196	28.280	686	22	putative helicase with zinc finger domain isoform X3 [Homo sapiens]
XP_019857282.1	NP_291025.3	1.08e-12	69.7	33.036	112	44	integrator complex subunit 4 [Homo sapiens]
XP_019858667.1	XP_047274523.1	5.14e-97	305	39.556	450	89	tyrosine-protein kinase Fyn isoform X1 [Homo sapiens]
XP_019858720.1	XP_011518346.1	2.42e-13	77.4	21.513	595	47	NACHT, LRR and PYD domains-containing protein 14 isoform X1 [Homo sapiens]
XP_019859580.1	XP_047274523.1	6.67e-89	286	38.479	447	77	tyrosine-protein kinase Fyn isoform X1 [Homo sapiens]
XP_019859581.1	XP_024307014.1	7.32e-37	144	48.447	161	36	tyrosine-protein kinase Yes isoform X1 [Homo sapiens]
XP_019859582.1	XP_024307014.1	4.67e-37	144	48.447	161	38	tyrosine-protein kinase Yes isoform X1 [Homo sapiens]
XP_019863077.1	NP_733839.1	3.42e-27	107	43.662	142	56	RNA-binding protein Musashi homolog 2 isoform b [Homo sapiens]
XP_019939486.2	NP_848652.2	1.32e-66	210	50.446	224	88	N-acetylaspartate synthetase [Homo sapiens]
XP_019940905.1	NP_060179.2	4.90e-83	271	70.000	180	23	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_019944740.2	NP_001258357.1	0.0	1383	65.962	993	98	ER membrane protein complex subunit 1 isoform 3 precursor [Homo sapiens]
XP_019946020.1	NP_060103.2	0.0	595	72.895	380	97	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_019946612.1	NP_060103.2	0.0	702	86.047	387	97	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_019947548.1	NP_060103.2	0.0	634	77.551	392	96	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_019947772.1	XP_047280934.1	0.0	571	65.228	417	100	phosphatidylcholine:ceramide cholinephosphotransferase 1 isoform X1 [Homo sapiens]
XP_019953958.2	NP_061943.2	0.0	783	77.922	462	97	probable ATP-dependent RNA helicase DDX49 [Homo sapiens]
XP_019963397.1	NP_060103.2	0.0	610	76.640	381	96	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_019965638.1	NP_060179.2	0.0	587	74.934	379	97	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_028398860.1	NP_778237.1	3.70e-17	81.3	30.622	209	87	trace amine-associated receptor 6 [Homo sapiens]
XP_028398861.1	XP_006716356.1	1.19e-27	114	28.446	341	90	alpha-1A adrenergic receptor isoform X2 [Homo sapiens]
XP_028402561.1	XP_047288318.1	0.0	1171	50.768	1302	97	paired amphipathic helix protein Sin3a isoform X1 [Homo sapiens]
XP_028404192.1	XP_005259115.1	2.62e-32	133	26.730	318	48	interferon-inducible GTPase 5 isoform X1 [Homo sapiens]
XP_028405366.1	NP_001009184.1	3.71e-50	172	35.494	324	97	protein lifeguard 1 [Homo sapiens]
XP_028406889.1	NP_115674.1	1.29e-16	84.0	30.319	188	49	synaptotagmin-3 [Homo sapiens]
XP_028412829.1	NP_001124458.1	0.0	1810	45.968	2071	98	dysferlin isoform 3 [Homo sapiens]
XP_028412830.1	NP_001124458.1	0.0	1818	46.017	2084	99	dysferlin isoform 3 [Homo sapiens]
XP_028414153.1	NP_001124458.1	0.0	1806	45.920	2071	98	dysferlin isoform 3 [Homo sapiens]
XP_028414155.1	NP_001124458.1	0.0	1814	45.969	2084	99	dysferlin isoform 3 [Homo sapiens]
XP_028415047.1	NP_060179.2	3.27e-132	387	53.514	370	91	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_028417065.1	XP_047288318.1	0.0	1174	50.494	1317	98	paired amphipathic helix protein Sin3a isoform X1 [Homo sapiens]
XP_030830392.1	XP_016860308.1	0.0	3151	30.764	8224	33	titin isoform X1 [Homo sapiens]
XP_030835141.1	XP_047281864.1	1.73e-158	451	60.231	347	93	outer mitochondrial transmembrane helix translocase isoform X1 [Homo sapiens]
XP_030845080.1	NP_149093.1	3.66e-79	260	32.747	455	86	solute carrier family 45 member 3 [Homo sapiens]
XP_030845895.1	XP_016860165.1	3.18e-131	386	49.737	380	90	tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial isoform X2 [Homo sapiens]
XP_030845902.1	XP_016860165.1	2.42e-131	386	49.868	379	89	tRNA N6-adenosine threonylcarbamoyltransferase, mitochondrial isoform X2 [Homo sapiens]
XP_030851220.1	NP_060179.2	4.70e-138	404	59.412	340	72	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_031751604.1	NP_056163.1	0.0	2503	71.429	1862	98	transmembrane protein 131 precursor [Homo sapiens]
XP_031751605.1	NP_056163.1	0.0	2499	71.429	1862	98	transmembrane protein 131 precursor [Homo sapiens]
XP_031751606.1	NP_056163.1	0.0	2508	71.698	1855	98	transmembrane protein 131 precursor [Homo sapiens]
XP_032221678.2	XP_047284010.1	2.54e-04	46.2	24.405	168	14	E3 ubiquitin-protein ligase NRDP1 isoform X1 [Homo sapiens]
XP_032225299.2	NP_060103.2	1.07e-145	422	62.037	324	86	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_032232001.2	XP_047287407.1	0.082	42.0	24.816	544	13	ninein isoform X24 [Homo sapiens]
XP_032233303.2	XP_047282986.1	1.39e-22	107	25.389	386	38	coiled-coil domain-containing protein 73 isoform X1 [Homo sapiens]
XP_032239825.2	NP_006585.2	9.82e-156	473	37.517	733	95	AP-4 complex subunit beta-1 isoform 1 [Homo sapiens]
XP_032809089.2	NP_061943.2	0.0	734	76.211	454	89	probable ATP-dependent RNA helicase DDX49 [Homo sapiens]
XP_032810560.2	NP_000118.2	0.0	1132	69.288	801	100	exostosin-1 [Homo sapiens]
XP_032829540.1	NP_060103.2	0.0	588	70.874	412	99	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_033630741.1	XP_047287517.1	0.0	1007	61.406	811	97	serine/threonine-protein phosphatase 4 regulatory subunit 3A isoform X2 [Homo sapiens]
XP_033631559.1	NP_079408.3	0.0	1966	67.608	1346	92	WD repeat-containing protein 19 isoform 1 [Homo sapiens]
XP_033631560.1	NP_079408.3	0.0	1970	67.833	1343	92	WD repeat-containing protein 19 isoform 1 [Homo sapiens]
XP_033631561.1	NP_079408.3	0.0	1966	67.682	1346	99	WD repeat-containing protein 19 isoform 1 [Homo sapiens]
XP_033635257.1	XP_047283625.1	2.25e-159	475	63.824	340	41	phosphatidylinositol-binding clathrin assembly protein isoform X26 [Homo sapiens]
XP_033635424.1	NP_060103.2	1.93e-144	421	62.388	335	75	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_033864625.1	NP_060179.2	0.0	626	78.272	382	98	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_033866648.1	NP_060179.2	0.0	626	78.534	382	98	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_033872791.3	NP_060103.2	0.0	723	88.860	386	96	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_033875662.3	XP_011532462.1	0.0	716	63.864	559	100	vacuolar fusion protein MON1 homolog A isoform X1 [Homo sapiens]
XP_033896323.3	NP_003826.2	0.0	858	62.267	697	99	regulator of G-protein signaling 9 isoform 1 [Homo sapiens]
XP_033911349.2	XP_054185710.1	3.02e-31	133	24.679	624	94	SCAN domain-containing protein 3 isoform X2 [Homo sapiens]
XP_035585839.2	NP_085148.1	4.39e-25	108	32.407	216	45	SH3 domain-binding protein 5-like isoform 1 [Homo sapiens]
XP_035588139.1	NP_001350633.1	9.41e-154	489	65.103	341	13	dual specificity protein kinase CLK2 isoform 4 [Homo sapiens]
XP_035678933.1	NP_006062.1	1.81e-31	131	24.846	487	94	polycystin family receptor for egg jelly precursor [Homo sapiens]
XP_035682057.1	NP_001229783.1	3.45e-130	381	51.074	419	100	arfaptin-2 isoform 1 [Homo sapiens]
XP_035682060.1	NP_001229783.1	1.23e-134	392	53.234	402	100	arfaptin-2 isoform 1 [Homo sapiens]
XP_035686171.1	NP_060103.2	5.73e-156	449	58.040	398	97	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_035689756.1	XP_047300732.1	3.59e-119	385	48.501	367	37	PMS1 protein homolog 1 isoform X3 [Homo sapiens]
XP_035691003.1	XP_047283737.1	4.17e-57	200	34.146	369	54	carbohydrate sulfotransferase 1 isoform X2 [Homo sapiens]
XP_035693615.1	NP_001425319.1	0.0	962	43.647	1212	92	guanine nucleotide exchange factor DBS isoform j [Homo sapiens]
XP_035693616.1	XP_011535786.1	0.0	952	43.594	1202	92	guanine nucleotide exchange factor DBS isoform X5 [Homo sapiens]
XP_035693617.1	NP_001425319.1	0.0	967	44.194	1197	92	guanine nucleotide exchange factor DBS isoform j [Homo sapiens]
XP_035693618.1	XP_011535786.1	0.0	969	43.708	1192	91	guanine nucleotide exchange factor DBS isoform X5 [Homo sapiens]
XP_035693619.1	XP_011535786.1	0.0	974	44.539	1181	91	guanine nucleotide exchange factor DBS isoform X5 [Homo sapiens]
XP_035693620.1	XP_011535785.1	0.0	960	43.880	1201	95	guanine nucleotide exchange factor DBS isoform X2 [Homo sapiens]
XP_035693621.1	NP_001425688.1	0.0	973	45.321	1154	92	guanine nucleotide exchange factor DBS isoform n [Homo sapiens]
XP_038045881.1	XP_016862693.1	1.83e-25	114	24.249	433	30	leucine-rich repeat-containing protein 31 isoform X3 [Homo sapiens]
XP_038047903.1	NP_919445.1	5.8	28.9	35.000	40	34	E3 ubiquitin-protein ligase RNF128 isoform 1 precursor [Homo sapiens]
XP_038063811.1	NP_001186021.1	4.71e-27	119	30.841	214	20	tudor domain-containing protein 5 isoform 3 [Homo sapiens]
XP_038063812.1	NP_001186021.1	4.66e-27	119	30.841	214	20	tudor domain-containing protein 5 isoform 3 [Homo sapiens]
XP_038066326.1	NP_009135.4	1.01e-171	526	63.750	400	38	probable ATP-dependent RNA helicase DDX20 [Homo sapiens]
XP_038066327.1	NP_009135.4	1.52e-145	456	62.791	344	35	probable ATP-dependent RNA helicase DDX20 [Homo sapiens]
XP_038066653.1	NP_001380954.1	4.63e-153	504	39.148	728	49	receptor-type tyrosine-protein phosphatase T isoform 4 precursor [Homo sapiens]
XP_038069690.1	XP_011524242.1	5.56e-164	488	41.414	693	92	CXXC-type zinc finger protein 1 isoform X1 [Homo sapiens]
XP_038070792.1	XP_047281244.1	0.0	929	35.382	1871	48	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase epsilon-1 isoform X2 [Homo sapiens]
XP_038070793.1	XP_047281244.1	0.0	936	35.461	1864	48	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase epsilon-1 isoform X2 [Homo sapiens]
XP_038070794.1	XP_047281244.1	0.0	946	36.120	1830	48	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase epsilon-1 isoform X2 [Homo sapiens]
XP_038074550.1	XP_047287517.1	0.0	998	61.481	810	97	serine/threonine-protein phosphatase 4 regulatory subunit 3A isoform X2 [Homo sapiens]
XP_038079036.1	NP_060179.2	1.71e-147	427	61.765	340	78	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_039250550.2	NP_689848.1	9.36e-16	84.0	23.692	325	36	oncoprotein-induced transcript 3 protein precursor [Homo sapiens]
XP_039254698.2	XP_047292110.1	0.0	750	51.084	738	98	mitofusin-2 isoform X1 [Homo sapiens]
XP_039256471.2	NP_003059.1	3.11e-61	206	65.942	138	24	zinc finger protein SNAI2 [Homo sapiens]
XP_039260901.2	NP_060179.2	1.67e-74	251	47.350	283	33	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_039270568.2	NP_660187.1	0.26	38.1	22.754	167	15	ATP-binding cassette sub-family C member 11 isoform b [Homo sapiens]
XP_039595420.1	XP_011540047.1	1.70e-88	267	61.194	201	68	peflin isoform X1 [Homo sapiens]
XP_039595688.1	NP_060103.2	0.0	628	78.684	380	97	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_039598320.1	XP_016860308.1	0.0	33921	74.821	21427	99	titin isoform X1 [Homo sapiens]
XP_039598321.1	XP_016860308.1	0.0	31274	74.840	19789	99	titin isoform X1 [Homo sapiens]
XP_039599665.1	NP_060179.2	0.0	619	76.215	391	100	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_039603765.1	NP_060103.2	0.0	724	90.789	380	95	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_039616356.1	NP_001238774.1	0.0	1438	86.633	793	98	short transient receptor potential channel 1 isoform 1 [Homo sapiens]
XP_039616364.1	NP_001400292.1	0.0	1015	69.761	754	98	short transient receptor potential channel 1 isoform 5 [Homo sapiens]
XP_039621785.1	NP_612453.1	8.48e-133	381	67.119	295	94	BTB/POZ domain-containing protein KCTD12 [Homo sapiens]
XP_039621896.1	NP_060179.2	6.92e-99	316	75.532	188	21	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_039632385.1	NP_055228.2	1.15e-140	426	43.760	617	93	eukaryotic translation initiation factor 2-alpha kinase 1 isoform a [Homo sapiens]
XP_039632386.1	NP_055228.2	1.42e-139	422	45.189	582	91	eukaryotic translation initiation factor 2-alpha kinase 1 isoform a [Homo sapiens]
XP_040526195.1	NP_689843.1	0.0	554	69.010	384	98	terminal nucleotidyltransferase 5D [Homo sapiens]
XP_040546047.1	NP_060103.2	0.0	627	78.421	380	95	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_041452569.1	NP_001009944.3	2.65e-04	49.3	28.627	255	10	polycystin-1 isoform 1 precursor [Homo sapiens]
XP_041452842.1	NP_060530.3	0.0	954	49.315	949	96	isoleucine--tRNA ligase, mitochondrial precursor [Homo sapiens]
XP_041457855.1	NP_066015.2	0.0	1203	32.494	2462	86	ectopic P granules protein 5 homolog isoform 1 [Homo sapiens]
XP_041457856.1	NP_001397787.1	0.0	1160	32.497	2351	84	ectopic P granules protein 5 homolog isoform 3 [Homo sapiens]
XP_041460588.1	XP_054188132.1	1.1	34.3	33.846	65	7	gamma-crystallin C isoform X1 [Homo sapiens]
XP_041462475.1	NP_060179.2	1.04e-137	403	59.412	340	71	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_041462532.1	NP_060179.2	1.23e-137	403	59.412	340	71	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_041462597.1	NP_055640.2	5.70e-113	403	30.762	1024	50	nucleolar pre-ribosomal-associated protein 1 [Homo sapiens]
XP_041463142.1	NP_055640.2	2.42e-113	404	31.072	1017	50	nucleolar pre-ribosomal-associated protein 1 [Homo sapiens]
XP_041463360.1	XP_047274827.1	0.010	39.7	31.683	101	30	ubiquinone biosynthesis O-methyltransferase, mitochondrial isoform X4 [Homo sapiens]
XP_041464730.1	NP_057602.2	3.37e-07	54.7	21.772	395	93	peroxisomal sarcosine oxidase [Homo sapiens]
XP_041464731.1	NP_057602.2	3.81e-07	54.3	21.772	395	95	peroxisomal sarcosine oxidase [Homo sapiens]
XP_041483251.1	XP_047286870.1	0.019	40.4	21.053	152	27	E3 ubiquitin-protein ligase TRIM45 isoform X1 [Homo sapiens]
XP_042189427.1	XP_005264507.2	0.0	8029	83.603	4818	99	dual E2 ubiquitin-conjugating enzyme/E3 ubiquitin-protein ligase BIRC6 isoform X1 [Homo sapiens]
XP_042189535.1	XP_047289740.1	4.51e-172	495	61.702	423	73	protein angel homolog 2 isoform X3 [Homo sapiens]
XP_042191029.1	NP_065979.1	0.0	1996	93.984	1014	91	zinc finger SWIM domain-containing protein 6 [Homo sapiens]
XP_042192245.1	NP_000364.1	0.0	662	66.598	485	99	uridine 5'-monophosphate synthase [Homo sapiens]
XP_042194712.1	NP_006452.3	0.010	43.5	21.986	564	34	sperm-associated antigen 5 [Homo sapiens]
XP_042194743.1	NP_005848.2	0.0	781	81.585	467	99	CAAX prenyl protease 1 homolog [Homo sapiens]
XP_042195621.1	XP_016861478.1	0.0	1267	65.891	1032	93	FERM domain-containing protein 4B isoform X1 [Homo sapiens]
XP_042199380.1	NP_001124457.1	0.0	1521	68.744	1043	57	dysferlin isoform 4 [Homo sapiens]
XP_042199975.1	NP_057278.2	0.0	710	94.901	353	100	guanine nucleotide-binding protein subunit beta-5 isoform b [Homo sapiens]
XP_046754381.1	NP_853551.1	0.0	621	83.516	364	99	replication factor C subunit 4 [Homo sapiens]
XP_046776355.1	XP_047281103.1	0.0	866	61.538	715	100	BLOC-3 complex member HPS1 isoform X1 [Homo sapiens]
XP_046776356.1	XP_047281103.1	0.0	870	61.711	713	100	BLOC-3 complex member HPS1 isoform X1 [Homo sapiens]
XP_047122637.1	XP_054188799.1	1.30e-20	105	25.088	857	9	rootletin isoform X6 [Homo sapiens]
XP_047122639.1	XP_054188797.1	1.32e-20	105	25.088	857	9	rootletin isoform X8 [Homo sapiens]
XP_047122642.1	XP_054188793.1	1.86e-17	94.4	24.416	856	11	rootletin isoform X2 [Homo sapiens]
XP_047124396.1	NP_775831.2	3.72e-159	486	45.902	549	73	DNA-binding protein RFX6 [Homo sapiens]
XP_047130153.1	NP_055955.1	1.42e-131	404	37.369	669	96	tubulin--tyrosine ligase-like protein 12 [Homo sapiens]
XP_047138795.1	XP_047277648.1	0.0	1510	59.969	1294	99	5-oxoprolinase isoform X5 [Homo sapiens]
XP_048387395.1	NP_060103.2	0.0	702	88.684	380	97	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_048391386.1	NP_002784.1	8.14e-147	411	84.444	225	96	proteasome subunit beta type-1 [Homo sapiens]
XP_048396520.1	NP_001399993.1	7.68e-154	437	63.692	325	91	PI-PLC X domain-containing protein 2 [Homo sapiens]
XP_048396521.1	NP_001399993.1	2.66e-126	366	62.094	277	89	PI-PLC X domain-containing protein 2 [Homo sapiens]
XP_048397321.1	NP_060179.2	0.0	644	81.963	377	98	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_048400966.1	NP_060179.2	0.0	563	72.487	378	93	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_048400967.1	NP_060179.2	0.0	564	72.487	378	93	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_048400968.1	NP_060179.2	0.0	564	72.487	378	93	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_048400969.1	NP_060179.2	0.0	564	72.487	378	93	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_048400971.1	NP_060179.2	0.0	563	72.487	378	94	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_048401675.2	NP_000247.2	0.0	1567	59.296	1307	97	myosin-binding protein C, cardiac-type [Homo sapiens]
XP_048411958.1	NP_001373352.1	0.0	1021	41.096	1533	99	FYVE and coiled-coil domain-containing protein 1 isoform 2 [Homo sapiens]
XP_048411978.1	NP_001373358.1	0.0	847	39.852	1355	98	FYVE and coiled-coil domain-containing protein 1 isoform 8 [Homo sapiens]
XP_048411986.1	XP_047304858.1	0.0	742	39.300	1257	98	FYVE and coiled-coil domain-containing protein 1 isoform X1 [Homo sapiens]
XP_048580175.1	NP_006585.2	8.16e-153	462	38.782	673	98	AP-4 complex subunit beta-1 isoform 1 [Homo sapiens]
XP_048581387.1	XP_047281864.1	7.59e-138	395	69.202	263	88	outer mitochondrial transmembrane helix translocase isoform X1 [Homo sapiens]
XP_048581873.1	NP_061135.2	0.0	540	48.845	563	70	probable ATP-dependent RNA helicase DDX43 [Homo sapiens]
XP_048581874.1	NP_061135.2	0.0	542	48.673	565	87	probable ATP-dependent RNA helicase DDX43 [Homo sapiens]
XP_048581876.1	NP_061135.2	0.0	541	48.496	565	87	probable ATP-dependent RNA helicase DDX43 [Homo sapiens]
XP_051064047.1	XP_047299574.1	4.27e-06	52.4	20.977	348	51	cilia- and flagella-associated protein 221 isoform X3 [Homo sapiens]
XP_051064447.1	NP_001350633.1	1.82e-155	489	65.103	341	18	dual specificity protein kinase CLK2 isoform 4 [Homo sapiens]
XP_051065502.1	NP_060179.2	3.82e-05	48.5	50.000	54	10	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_051066814.1	NP_006420.1	0.0	797	70.476	525	97	T-complex protein 1 subunit eta isoform a [Homo sapiens]
XP_051069580.1	XP_024303707.1	6.07e-158	454	52.143	420	99	AP-3 complex subunit mu-1 isoform X1 [Homo sapiens]
XP_051069967.1	NP_000349.1	1.00e-18	93.6	25.341	367	44	transforming growth factor-beta-induced protein ig-h3 precursor [Homo sapiens]
XP_051070340.1	NP_060179.2	9.50e-65	223	56.075	214	28	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_051071637.1	NP_001158136.1	0.0	661	54.439	597	23	microtubule-associated serine/threonine-protein kinase 4 isoform 3 [Homo sapiens]
XP_051073919.1	NP_055335.2	0.002	45.4	29.487	78	6	myb-binding protein 1A isoform 2 [Homo sapiens]
XP_053172108.1	NP_000952.1	1.18e-151	444	50.311	483	94	prostacyclin synthase [Homo sapiens]
XP_053178041.1	NP_061943.2	0.0	788	78.355	462	96	probable ATP-dependent RNA helicase DDX49 [Homo sapiens]
XP_053179509.1	NP_060179.2	1.33e-174	498	62.821	390	78	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_053182883.1	NP_060103.2	0.0	614	75.127	394	98	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_053183877.1	NP_060103.2	0.0	705	86.563	387	97	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_053184462.1	NP_060179.2	0.0	599	75.578	389	99	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_053185050.1	XP_047301616.1	0.0	29411	64.832	21281	65	titin isoform X2 [Homo sapiens]
XP_053186533.1	NP_001032238.1	1.42e-124	369	43.765	409	96	acyl-coenzyme A thioesterase 1 [Homo sapiens]
XP_053187094.1	NP_060179.2	3.88e-172	488	63.467	375	95	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_053188996.1	NP_001309408.1	0.0	769	54.839	682	100	BLOC-3 complex member HPS1 isoform f [Homo sapiens]
XP_053190155.1	NP_060103.2	0.0	587	72.966	381	97	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_053192235.1	XP_011507931.1	0.002	41.2	25.610	164	68	polymeric immunoglobulin receptor isoform X1 [Homo sapiens]
XP_053193485.1	NP_060103.2	0.0	637	76.427	403	98	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_053196636.1	XP_011512464.1	0.0	1082	78.014	705	100	G-protein coupled receptor-associated protein LMBRD2 isoform X1 [Homo sapiens]
XP_053196637.1	XP_011512464.1	0.0	1084	78.014	705	100	G-protein coupled receptor-associated protein LMBRD2 isoform X1 [Homo sapiens]
XP_054753321.1	NP_060179.2	1.08e-138	405	55.164	397	84	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_054756180.2	NP_057602.2	1.43e-07	55.8	22.000	400	96	peroxisomal sarcosine oxidase [Homo sapiens]
XP_054772396.2	XP_047297786.1	3.05e-30	131	31.280	211	28	adhesion G-protein coupled receptor G4 isoform X2 [Homo sapiens]
XP_055490573.1	NP_000118.2	0.0	1247	80.820	756	100	exostosin-1 [Homo sapiens]
XP_055491462.1	NP_000118.2	0.0	1142	72.464	759	100	exostosin-1 [Homo sapiens]
XP_055492050.1	NP_060103.2	0.0	685	86.579	380	97	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_055499361.1	NP_060103.2	0.0	563	71.543	376	96	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_055500210.1	NP_060179.2	0.0	641	80.890	382	97	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_055500211.1	NP_060179.2	0.0	641	80.890	382	97	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_055500212.1	NP_060179.2	0.0	640	80.890	382	99	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_055502778.1	XP_047280410.1	0.0	716	55.052	772	18	transforming acidic coiled-coil-containing protein 2 isoform X22 [Homo sapiens]
XP_055509815.1	NP_065965.5	0.0	4490	46.973	5120	97	protein ALO17 isoform 1 [Homo sapiens]
XP_055509816.1	NP_065965.5	0.0	4490	46.973	5120	97	protein ALO17 isoform 1 [Homo sapiens]
XP_055512562.1	NP_005848.2	0.0	763	78.556	471	99	CAAX prenyl protease 1 homolog [Homo sapiens]
XP_058845265.1	NP_060179.2	8.99e-96	305	76.536	179	24	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_058853527.1	NP_060103.2	0.0	610	76.579	380	97	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_058855628.1	NP_060103.2	0.0	610	76.579	380	97	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_058857546.1	NP_060179.2	1.63e-97	309	77.654	179	24	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_058880590.1	NP_060103.2	0.0	718	88.312	385	96	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_058885092.1	NP_060179.2	0.0	627	78.534	382	95	terminal nucleotidyltransferase 5C [Homo sapiens]
XP_059508768.1	XP_047295900.1	6.40e-167	549	52.739	639	38	polycomb group protein ASXL1 isoform X6 [Homo sapiens]
XP_059508769.1	XP_047295900.1	1.24e-168	553	52.821	638	38	polycomb group protein ASXL1 isoform X6 [Homo sapiens]
XP_059511163.1	NP_006178.2	2.67e-95	338	48.819	381	16	2'-5'-oligoadenylate synthase 3 isoform 1 [Homo sapiens]
XP_061409774.1	NP_061943.2	0.0	736	76.211	454	98	probable ATP-dependent RNA helicase DDX49 [Homo sapiens]
XP_061411961.1	NP_001369224.1	0.0	834	38.940	1302	100	ubiquitin carboxyl-terminal hydrolase 40 isoform 1 [Homo sapiens]
XP_061420772.1	XP_011544431.1	1.66e-123	427	39.179	633	34	chromatin remodeling regulator CECR2 isoform X3 [Homo sapiens]
XP_061420773.1	XP_011544431.1	1.17e-123	427	39.241	632	34	chromatin remodeling regulator CECR2 isoform X3 [Homo sapiens]
XP_061420774.1	XP_011544431.1	1.58e-123	427	39.179	633	34	chromatin remodeling regulator CECR2 isoform X3 [Homo sapiens]
XP_061420775.1	XP_011544431.1	1.71e-123	427	39.179	633	34	chromatin remodeling regulator CECR2 isoform X3 [Homo sapiens]
XP_061420776.1	XP_011544431.1	1.60e-123	427	39.179	633	34	chromatin remodeling regulator CECR2 isoform X3 [Homo sapiens]
XP_061422765.1	NP_060103.2	0.0	589	71.569	408	99	terminal nucleotidyltransferase 5A [Homo sapiens]
XP_061423707.1	NP_001339683.2	0.0	846	54.773	838	89	lisH domain-containing protein ARMC9 isoform 1 [Homo sapiens]
XP_061423708.1	NP_001339683.2	0.0	850	54.839	837	89	lisH domain-containing protein ARMC9 isoform 1 [Homo sapiens]
XP_061430981.1	NP_001287880.1	2.69e-157	504	37.632	946	71	zinc finger protein 91 isoform 2 [Homo sapiens]
XP_061431299.1	NP_001238774.1	0.0	1232	73.140	793	98	short transient receptor potential channel 1 isoform 1 [Homo sapiens]
XP_061431300.1	NP_001238774.1	0.0	1237	73.232	792	98	short transient receptor potential channel 1 isoform 1 [Homo sapiens]
